,date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
392,2021-01-29,584887.0,48.0,20067.0,876.0,251.0,0.0,63.0,92.0,0.0,14.0,9057.0,59.0,41.0,82855.0,8.0,1460.0,226.0,6.0,387.0,454.0,16.0,1718.0,2512.0,28.0,0.0,1.0,1.0,2866.0,2.0,330.0,193.0,63520.0,0.0,4.0,560.0,46.0,9.0,2.0,0.0,4204.0,62.0,1.0,1.0,27.0,4255.0,93.0,13953.0,106.0,0.0,0.0,721.0,239.0,619.0,666.0,9.0,158.0,8142.0,133.0,423.0,3.0,4.0,1155.0,2465.0,521.0,0.0,24.0,0.0,690.0,232.0,549.0,191556.0,132273.0,0.0,0.0,0.0,382.0,12464.0,75.0,37.0,0.0,71.0,669.0,13365.0,789.0,33.0,713.0,0.0,0.0,0.0,4.0,1098.0,23.0,16.0,9.0,34.0,116.0,347858.0,1127.0,1459.0,2.0,18855.0,13802.0,6527.0,943.0,1331.0,0.0,7196.0,14360.0,194.0,3909.0,5.0,1058.0,1528.0,99.0,0.0,316.0,588.0,74.0,0.0,965.0,3497.0,0.0,1.0,715.0,9.0,841.0,4775.0,64595.0,138.0,0.0,644.0,4094.0,118.0,19.0,185.0,0.0,0.0,37.0,0.0,347.0,14919.0,0.0,683.0,17.0,18.0,498.0,0.0,756.0,907.0,363.0,237.0,0.0,157.0,4691.0,0.0,3.0,0.0,41.0,864.0,0.0,185482.0,0.0,302.0,0.0,285.0,52.0,154.0,1910.0,0.0,747.0,1566.0,0.0,769.0,6731.0,1158.0,0.0,6144.0,13890.0,400.0,347.0,0.0,2901.0,19238.0,363.0,0.0,0.0,0.0,60.0,0.0,1.0,29.0,0.0,28.0,11.0,253.0,304.0,1592.0,0.0,46.0,34.0,40.0,2581.0,1305.0,0.0,0.0,7150.0,104875.0,469.0,32.0,35889.0,859.0,225.0,69.0,4105.0,1781.0,62.0,0.0,0.0,802.0,1.0,52.0,0.0,0.0,13.0,2028.0,7279.0,0.0,75.0,0.0,66.0,5181.0,3966.0,26303.0,158965.0,11.0,167206.0,648.0,46.0,0.0,0.0,433.0,98.0,0.0,0.0,1408.0,342.0
393,2021-01-30,548751.0,69.0,20730.0,887.0,277.0,0.0,58.0,51.0,0.0,3.0,5508.0,173.0,49.0,78046.0,6.0,1406.0,209.0,7.0,468.0,363.0,4.0,1867.0,2547.0,29.0,0.0,1.0,0.0,2652.0,0.0,303.0,240.0,61811.0,4.0,0.0,695.0,157.0,19.0,1.0,0.0,4877.0,113.0,2.0,0.0,25.0,4606.0,106.0,12270.0,48.0,0.0,0.0,571.0,239.0,561.0,659.0,7.0,119.0,8150.0,149.0,701.0,1.0,0.0,1802.0,687.0,589.0,0.0,0.0,50.0,401.0,188.0,771.0,171961.0,114774.0,0.0,0.0,0.0,435.0,2957.0,96.0,27.0,212.0,0.0,676.0,12568.0,794.0,25.0,882.0,0.0,0.0,0.0,7.0,741.0,35.0,24.0,9.0,90.0,188.0,326434.0,985.0,1370.0,2.0,13083.0,14518.0,6573.0,945.0,1463.0,2.0,6775.0,13563.0,27.0,3567.0,2.0,864.0,1440.0,141.0,0.0,342.0,658.0,76.0,0.0,931.0,3125.0,468.0,3.0,871.0,2.0,769.0,5514.0,59433.0,160.0,322.0,716.0,5725.0,122.0,7.0,136.0,0.0,0.0,33.0,0.0,0.0,14026.0,0.0,551.0,27.0,32.0,463.0,0.0,851.0,1275.0,349.0,136.0,0.0,109.0,4391.0,3.0,1.0,0.0,15.0,1650.0,0.0,182766.0,0.0,325.0,0.0,295.0,44.0,0.0,1644.0,0.0,575.0,1408.0,0.0,754.0,5715.0,1843.0,0.0,5864.0,12666.0,351.0,341.0,92.0,2737.0,19032.0,255.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,27.0,13.0,267.0,184.0,1717.0,27.0,100.0,24.0,15.0,2182.0,1302.0,0.0,0.0,6141.0,95204.0,456.0,39.0,33450.0,848.0,49.0,50.0,2368.0,1767.0,59.0,0.0,0.0,930.0,1.0,53.0,0.0,0.0,11.0,1679.0,6912.0,0.0,48.0,0.0,43.0,4685.0,3962.0,24773.0,156822.0,14.0,157145.0,559.0,70.0,0.0,0.0,406.0,88.0,0.0,0.0,1305.0,306.0
394,2021-01-31,551801.0,15.0,17415.0,896.0,235.0,0.0,48.0,59.0,1.0,0.0,4222.0,125.0,0.0,70076.0,6.0,1476.0,142.0,9.0,655.0,369.0,51.0,1852.0,2941.0,32.0,0.0,1.0,1.0,2666.0,0.0,394.0,330.0,59826.0,0.0,0.0,349.0,102.0,3.0,1.0,0.0,4690.0,84.0,3.0,0.0,26.0,4151.0,130.0,10058.0,72.0,0.0,0.0,639.0,244.0,551.0,910.0,0.0,113.0,4128.0,167.0,431.0,1.0,0.0,2141.0,3092.0,547.0,0.0,18.0,0.0,468.0,195.0,656.0,182613.0,131028.0,0.0,2.0,0.0,379.0,29782.0,55.0,0.0,0.0,0.0,479.0,9952.0,772.0,14.0,795.0,0.0,0.0,100.0,7.0,782.0,44.0,57.0,12.0,58.0,82.0,342350.0,1118.0,1307.0,2.0,13052.0,12001.0,6317.0,775.0,1247.0,0.0,2627.0,12713.0,65.0,3659.0,8.0,641.0,1413.0,112.0,0.0,285.0,514.0,76.0,0.0,785.0,2631.0,39.0,2.0,0.0,2.0,785.0,4598.0,54727.0,158.0,0.0,477.0,5728.0,105.0,6.0,182.0,0.0,0.0,32.0,0.0,0.0,12367.0,0.0,653.0,18.0,37.0,459.0,0.0,701.0,597.0,281.0,112.0,0.0,105.0,4170.0,0.0,0.0,0.0,27.0,1883.0,0.0,189267.0,0.0,174.0,0.0,175.0,13.0,0.0,2183.0,0.0,515.0,1445.0,0.0,969.0,6190.0,2108.0,0.0,4706.0,11951.0,338.0,363.0,0.0,2668.0,18359.0,334.0,3.0,0.0,0.0,89.0,98.0,0.0,31.0,0.0,29.0,11.0,270.0,318.0,1543.0,67.0,146.0,58.0,0.0,1723.0,587.0,0.0,0.0,5297.0,92414.0,354.0,37.0,32428.0,864.0,40.0,71.0,4253.0,1020.0,54.0,0.0,0.0,829.0,0.0,66.0,0.0,0.0,13.0,1438.0,6871.0,0.0,24.0,0.0,46.0,3177.0,3647.0,22433.0,164238.0,0.0,149913.0,642.0,39.0,0.0,0.0,412.0,42.0,0.0,0.0,1728.0,319.0
395,2021-02-01,463227.0,36.0,14832.0,901.0,217.0,0.0,52.0,14.0,0.0,2.0,9418.0,62.0,0.0,67013.0,5.0,1089.0,131.0,24.0,431.0,443.0,47.0,1766.0,1550.0,31.0,107.0,0.0,0.0,2005.0,0.0,195.0,339.0,58462.0,0.0,0.0,130.0,86.0,6.0,1.0,0.0,4663.0,89.0,0.0,0.0,29.0,4209.0,97.0,9173.0,8.0,0.0,0.0,568.0,221.0,336.0,1012.0,0.0,160.0,2644.0,71.0,377.0,1.0,0.0,1507.0,1049.0,533.0,977.0,0.0,0.0,368.0,45.0,629.0,130518.0,87300.0,0.0,0.0,0.0,233.0,22756.0,0.0,0.0,0.0,49.0,240.0,4210.0,777.0,12.0,484.0,0.0,0.0,0.0,1.0,386.0,46.0,14.0,0.0,53.0,20.0,268793.0,990.0,1124.0,4.0,11427.0,10994.0,6268.0,714.0,1411.0,0.0,5238.0,11249.0,126.0,2776.0,0.0,1181.0,1275.0,98.0,0.0,287.0,635.0,59.0,0.0,533.0,2139.0,15.0,0.0,981.0,2.0,306.0,3683.0,47929.0,152.0,0.0,466.0,5298.0,215.0,22.0,124.0,0.0,0.0,27.0,0.0,0.0,6812.0,0.0,291.0,14.0,35.0,450.0,0.0,466.0,949.0,209.0,228.0,0.0,159.0,3676.0,0.0,0.0,0.0,1.0,685.0,0.0,157426.0,0.0,61.0,0.0,183.0,22.0,598.0,1599.0,0.0,403.0,1200.0,16.0,662.0,7147.0,2099.0,0.0,2503.0,8337.0,157.0,351.0,0.0,1825.0,17648.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,261.0,310.0,1366.0,15.0,65.0,29.0,0.0,444.0,348.0,0.0,0.0,4525.0,93416.0,305.0,29.0,18236.0,826.0,69.0,39.0,2695.0,743.0,50.0,0.0,0.0,836.0,0.0,33.0,0.0,0.0,9.0,1417.0,6562.0,0.0,44.0,0.0,27.0,2030.0,2948.0,17167.0,138823.0,23.0,142776.0,652.0,44.0,0.0,0.0,547.0,38.0,0.0,1.0,865.0,117.0
396,2021-02-02,384403.0,62.0,12714.0,876.0,239.0,0.0,35.0,33.0,0.0,14.0,9031.0,143.0,108.0,67024.0,7.0,1130.0,153.0,16.0,525.0,525.0,0.0,959.0,844.0,0.0,0.0,0.0,0.0,1438.0,4.0,113.0,390.0,27756.0,0.0,0.0,832.0,136.0,23.0,0.0,0.0,4397.0,28.0,0.0,1.0,9.0,3779.0,65.0,8078.0,85.0,0.0,0.0,436.0,76.0,94.0,906.0,11.0,120.0,7365.0,201.0,488.0,1.0,0.0,1026.0,158.0,541.0,229.0,0.0,0.0,405.0,93.0,734.0,121982.0,79496.0,0.0,0.0,0.0,282.0,20040.0,51.0,41.0,204.0,0.0,858.0,5864.0,466.0,6.0,538.0,0.0,0.0,0.0,21.0,128.0,47.0,9.0,20.0,60.0,13.0,235041.0,743.0,578.0,1.0,8635.0,10379.0,6597.0,984.0,1244.0,0.0,8930.0,7925.0,125.0,2108.0,7.0,1207.0,1185.0,83.0,0.0,282.0,586.0,58.0,0.0,411.0,2020.0,236.0,1.0,771.0,12.0,645.0,3645.0,42776.0,34.0,0.0,402.0,4214.0,99.0,9.0,141.0,0.0,72.0,27.0,15.0,357.0,3709.0,0.0,282.0,10.0,18.0,365.0,0.0,281.0,806.0,310.0,102.0,0.0,171.0,3235.0,0.0,2.0,0.0,20.0,676.0,0.0,125168.0,0.0,407.0,1.0,319.0,72.0,198.0,1615.0,0.0,586.0,926.0,0.0,679.0,5217.0,1656.0,0.0,4326.0,5470.0,37.0,385.0,198.0,1313.0,16643.0,155.0,0.0,0.0,1.0,216.0,0.0,0.0,50.0,0.0,41.0,2.0,255.0,404.0,1739.0,4.0,41.0,29.0,40.0,1737.0,1516.0,0.0,0.0,2548.0,57443.0,336.0,40.0,11755.0,715.0,39.0,35.0,1164.0,2165.0,48.0,0.0,0.0,836.0,5.0,18.0,0.0,0.0,22.0,1160.0,7719.0,0.0,1.0,0.0,45.0,2394.0,2730.0,15783.0,111938.0,0.0,102205.0,557.0,46.0,0.0,0.0,604.0,32.0,0.0,1.0,825.0,160.0
397,2021-02-03,446307.0,53.0,15336.0,865.0,263.0,0.0,45.0,71.0,0.0,0.0,8884.0,190.0,20.0,70941.0,6.0,1210.0,77.0,2.0,657.0,438.0,13.0,699.0,3299.0,37.0,226.0,1.0,0.0,1464.0,0.0,262.0,386.0,24591.0,0.0,0.0,967.0,54.0,34.0,0.0,0.0,3736.0,54.0,8.0,2.0,19.0,3147.0,53.0,9622.0,37.0,0.0,0.0,289.0,132.0,387.0,1044.0,0.0,128.0,9260.0,139.0,397.0,2.0,4.0,834.0,293.0,521.0,0.0,0.0,132.0,688.0,74.0,477.0,163074.0,112741.0,0.0,1.0,0.0,535.0,20247.0,51.0,20.0,0.0,45.0,688.0,12305.0,1021.0,14.0,1221.0,0.0,0.0,0.0,2.0,667.0,29.0,13.0,27.0,13.0,53.0,290703.0,1108.0,1048.0,5.0,11039.0,11984.0,6820.0,1135.0,1006.0,0.0,8021.0,9651.0,195.0,2210.0,2.0,1132.0,1335.0,153.0,0.0,245.0,811.0,116.0,0.0,775.0,2770.0,0.0,0.0,1032.0,3.0,758.0,4003.0,50518.0,190.0,0.0,538.0,3455.0,121.0,11.0,138.0,0.0,0.0,27.0,0.0,415.0,4722.0,0.0,639.0,44.0,27.0,524.0,0.0,835.0,800.0,263.0,102.0,0.0,142.0,3548.0,0.0,2.0,35.0,11.0,1634.0,0.0,143009.0,0.0,349.0,0.0,294.0,30.0,161.0,1220.0,0.0,513.0,724.0,0.0,554.0,4477.0,1582.0,0.0,6802.0,7081.0,401.0,375.0,0.0,2676.0,16474.0,229.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,28.0,12.0,310.0,153.0,1903.0,0.0,26.0,19.0,8.0,2732.0,1567.0,0.0,0.0,2649.0,53917.0,467.0,0.0,22574.0,711.0,48.0,11.0,1551.0,1652.0,46.0,0.0,0.0,795.0,2.0,74.0,0.0,0.0,2.0,1367.0,7795.0,0.0,0.0,0.0,34.0,3285.0,3310.0,22972.0,129043.0,5.0,100585.0,390.0,58.0,0.0,0.0,419.0,40.0,0.0,0.0,1191.0,266.0
398,2021-02-04,499788.0,57.0,15887.0,942.0,275.0,0.0,53.0,37.0,0.0,15.0,8126.0,147.0,42.0,74623.0,5.0,1628.0,159.0,6.0,553.0,485.0,28.0,1711.0,2615.0,12.0,0.0,0.0,0.0,2127.0,0.0,367.0,239.0,54096.0,0.0,0.0,719.0,95.0,0.0,1.0,0.0,2828.0,0.0,2.0,3.0,15.0,2610.0,51.0,10091.0,44.0,0.0,0.0,440.0,132.0,730.0,893.0,6.0,139.0,9802.0,30.0,425.0,1.0,0.0,1357.0,1111.0,512.0,428.0,0.0,42.0,672.0,96.0,547.0,178177.0,126733.0,0.0,0.0,1.0,393.0,21010.0,33.0,24.0,177.0,0.0,583.0,13424.0,722.0,15.0,1150.0,0.0,0.0,0.0,8.0,667.0,36.0,0.0,31.0,24.0,48.0,294127.0,840.0,1652.0,1.0,12899.0,11434.0,6870.0,1317.0,871.0,0.0,7464.0,13182.0,100.0,2593.0,10.0,1280.0,1362.0,150.0,0.0,314.0,756.0,70.0,1.0,1231.0,3320.0,69.0,10.0,809.0,5.0,719.0,4415.0,53805.0,203.0,0.0,546.0,4284.0,134.0,8.0,79.0,0.0,0.0,31.0,1.0,289.0,13447.0,0.0,917.0,29.0,31.0,602.0,0.0,774.0,1173.0,177.0,147.0,0.0,171.0,4017.0,0.0,6.0,0.0,17.0,1138.0,0.0,144097.0,0.0,373.0,0.0,325.0,44.0,171.0,1384.0,0.0,670.0,1098.0,0.0,701.0,7048.0,1257.0,0.0,6496.0,9062.0,360.0,396.0,136.0,2752.0,16714.0,146.0,0.0,0.0,0.0,68.0,0.0,0.0,51.0,0.0,17.0,4.0,306.0,285.0,1932.0,46.0,39.0,18.0,15.0,2077.0,1267.0,0.0,30.0,4058.0,86960.0,451.0,161.0,26103.0,706.0,41.0,48.0,4315.0,1733.0,60.0,0.0,0.0,809.0,3.0,58.0,0.0,0.0,12.0,1267.0,8102.0,0.0,0.0,0.0,50.0,5082.0,3977.0,20266.0,121330.0,4.0,146937.0,539.0,57.0,0.0,0.0,406.0,57.0,0.0,0.0,1256.0,150.0
399,2021-02-05,473507.0,34.0,16421.0,1007.0,265.0,0.0,67.0,59.0,0.0,19.0,7916.0,158.0,55.0,73610.0,9.0,1507.0,162.0,16.0,704.0,435.0,25.0,1708.0,2356.0,21.0,0.0,0.0,2.0,2021.0,0.0,314.0,251.0,56002.0,0.0,0.0,883.0,90.0,19.0,3.0,0.0,3234.0,138.0,0.0,0.0,14.0,3592.0,44.0,11025.0,83.0,0.0,0.0,528.0,363.0,516.0,816.0,4.0,116.0,8214.0,159.0,553.0,0.0,0.0,1671.0,949.0,532.0,198.0,44.0,1.0,592.0,71.0,749.0,160326.0,109944.0,1.0,0.0,0.0,442.0,11800.0,46.0,20.0,0.0,53.0,538.0,11511.0,765.0,13.0,1069.0,0.0,0.0,0.0,4.0,699.0,21.0,61.0,39.0,36.0,54.0,264574.0,1312.0,1576.0,2.0,12408.0,11749.0,7040.0,1150.0,1006.0,0.0,7261.0,13656.0,177.0,2619.0,0.0,1294.0,1257.0,180.0,0.0,318.0,840.0,88.0,0.0,742.0,3107.0,247.0,1.0,770.0,1.0,648.0,4758.0,54805.0,198.0,0.0,435.0,4571.0,137.0,11.0,57.0,0.0,0.0,20.0,0.0,254.0,11873.0,0.0,982.0,24.0,38.0,515.0,0.0,620.0,1055.0,200.0,96.0,0.0,105.0,4198.0,0.0,2.0,0.0,10.0,1340.0,0.0,131014.0,0.0,313.0,0.0,253.0,59.0,185.0,1508.0,0.0,661.0,1181.0,24.0,747.0,8573.0,1584.0,0.0,6053.0,8384.0,296.0,407.0,0.0,2668.0,16688.0,154.0,0.0,0.0,0.0,77.0,0.0,0.0,8.0,0.0,14.0,0.0,303.0,368.0,1863.0,68.0,29.0,22.0,14.0,2630.0,960.0,0.0,0.0,3751.0,92077.0,370.0,88.0,23872.0,735.0,57.0,59.0,3737.0,1441.0,65.0,0.0,0.0,586.0,0.0,66.0,0.0,0.0,8.0,1270.0,7909.0,0.0,49.0,0.0,54.0,4923.0,3249.0,19914.0,108669.0,10.0,149049.0,548.0,73.0,0.0,0.0,563.0,9.0,0.0,0.0,1514.0,207.0
400,2021-02-06,465502.0,65.0,19264.0,1052.0,248.0,0.0,35.0,34.0,0.0,9.0,4624.0,211.0,51.0,71204.0,4.0,1260.0,152.0,9.0,702.0,305.0,45.0,1759.0,2361.0,30.0,74.0,0.0,0.0,1787.0,0.0,292.0,275.0,56873.0,0.0,1.0,910.0,84.0,6.0,2.0,1081.0,4083.0,16.0,5.0,0.0,17.0,3782.0,54.0,9790.0,26.0,294.0,0.0,455.0,193.0,549.0,845.0,2.0,133.0,8710.0,114.0,438.0,5.0,0.0,1478.0,2073.0,540.0,204.0,0.0,16.0,590.0,92.0,726.0,143033.0,94593.0,0.0,3.0,0.0,373.0,1213.0,32.0,20.0,328.0,0.0,602.0,10021.0,795.0,7.0,1172.0,0.0,0.0,0.0,14.0,630.0,17.0,36.0,20.0,66.0,48.0,261862.0,1122.0,1561.0,0.0,11713.0,12156.0,7061.0,1534.0,1314.0,0.0,6599.0,14213.0,263.0,2307.0,2.0,1222.0,1209.0,195.0,0.0,308.0,940.0,72.0,0.0,876.0,3071.0,164.0,2.0,881.0,3.0,688.0,4540.0,54611.0,180.0,295.0,476.0,3391.0,109.0,15.0,134.0,0.0,0.0,37.0,0.0,1209.0,10835.0,0.0,776.0,29.0,61.0,562.0,0.0,712.0,696.0,0.0,230.0,0.0,99.0,4317.0,2.0,0.0,0.0,14.0,1624.0,0.0,144331.0,0.0,404.0,0.0,288.0,43.0,0.0,1302.0,0.0,722.0,1107.0,3.0,794.0,6715.0,1887.0,0.0,5965.0,7216.0,307.0,398.0,157.0,2580.0,16627.0,198.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,2.0,59.0,327.0,373.0,1968.0,147.0,31.0,25.0,12.0,2241.0,984.0,0.0,0.0,3749.0,87627.0,390.0,70.0,21198.0,726.0,65.0,39.0,3396.0,1506.0,71.0,0.0,0.0,490.0,0.0,66.0,0.0,0.0,21.0,1163.0,7901.0,0.0,37.0,0.0,32.0,4310.0,3251.0,18493.0,122620.0,9.0,143069.0,589.0,56.0,0.0,0.0,460.0,19.0,0.0,1.0,1424.0,160.0
401,2021-02-07,453593.0,5.0,13250.0,1089.0,223.0,0.0,34.0,32.0,0.0,0.0,3270.0,151.0,0.0,64624.0,6.0,1357.0,138.0,14.0,515.0,292.0,20.0,1787.0,2411.0,5.0,0.0,0.0,0.0,1676.0,0.0,270.0,318.0,50872.0,0.0,0.0,493.0,58.0,5.0,2.0,0.0,4022.0,74.0,0.0,7.0,23.0,4063.0,31.0,7248.0,85.0,0.0,0.0,446.0,272.0,424.0,821.0,0.0,132.0,4873.0,114.0,413.0,0.0,0.0,1722.0,1703.0,509.0,212.0,36.0,0.0,422.0,44.0,570.0,150904.0,107255.0,0.0,0.0,0.0,366.0,25685.0,0.0,0.0,0.0,0.0,404.0,8381.0,675.0,7.0,1106.0,0.0,0.0,0.0,7.0,642.0,22.0,22.0,8.0,107.0,61.0,269661.0,1028.0,1370.0,3.0,12059.0,10827.0,6983.0,1660.0,1019.0,0.0,2658.0,13439.0,328.0,2080.0,2.0,865.0,1215.0,156.0,0.0,321.0,846.0,79.0,0.0,1044.0,2496.0,0.0,9.0,0.0,4.0,424.0,3794.0,49636.0,177.0,0.0,515.0,3847.0,127.0,15.0,100.0,0.0,0.0,15.0,0.0,0.0,10200.0,0.0,843.0,22.0,34.0,544.0,2.0,587.0,928.0,0.0,129.0,0.0,119.0,4086.0,0.0,5.0,0.0,9.0,1588.0,0.0,146019.0,0.0,197.0,0.0,198.0,18.0,0.0,1286.0,0.0,470.0,998.0,0.0,867.0,7993.0,1940.0,0.0,4728.0,6651.0,350.0,394.0,0.0,2611.0,16048.0,151.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,9.0,5.0,386.0,383.0,1684.0,0.0,13.0,26.0,0.0,1552.0,498.0,0.0,40.0,3184.0,78778.0,371.0,67.0,20233.0,772.0,54.0,24.0,3260.0,887.0,70.0,0.0,0.0,237.0,0.0,80.0,0.0,0.0,0.0,1064.0,7897.0,0.0,64.0,0.0,27.0,3370.0,3276.0,16308.0,124827.0,0.0,130476.0,499.0,53.0,0.0,0.0,456.0,9.0,0.0,4.0,1000.0,156.0
402,2021-02-08,387654.0,24.0,11462.0,1130.0,236.0,0.0,45.0,24.0,0.0,22.0,7945.0,89.0,0.0,62019.0,2.0,1145.0,115.0,17.0,616.0,316.0,0.0,1732.0,1256.0,24.0,0.0,0.0,0.0,1218.0,0.0,240.0,343.0,50630.0,0.0,0.0,182.0,24.0,2.0,0.0,0.0,3729.0,0.0,0.0,0.0,24.0,3804.0,44.0,8547.0,2.0,0.0,0.0,506.0,258.0,276.0,820.0,0.0,115.0,2490.0,72.0,435.0,6.0,0.0,1250.0,1167.0,534.0,0.0,0.0,0.0,342.0,23.0,885.0,107399.0,70315.0,1.0,4.0,0.0,237.0,19805.0,0.0,0.0,0.0,65.0,204.0,3094.0,554.0,7.0,733.0,0.0,0.0,0.0,6.0,200.0,9.0,56.0,0.0,52.0,22.0,215322.0,652.0,1160.0,1.0,11831.0,8242.0,7065.0,1134.0,785.0,0.0,4605.0,11640.0,244.0,1555.0,1.0,1299.0,1021.0,129.0,0.0,249.0,962.0,42.0,0.0,480.0,2081.0,0.0,0.0,1132.0,3.0,289.0,3618.0,42762.0,158.0,0.0,320.0,3731.0,126.0,16.0,137.0,0.0,0.0,15.0,0.0,0.0,5345.0,0.0,326.0,8.0,50.0,510.0,2.0,389.0,488.0,123.0,96.0,0.0,130.0,3916.0,0.0,0.0,0.0,14.0,506.0,0.0,124296.0,0.0,75.0,0.0,167.0,13.0,633.0,1346.0,0.0,824.0,977.0,1.0,713.0,7433.0,1785.0,0.0,2431.0,3484.0,140.0,408.0,0.0,1975.0,15916.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,317.0,271.0,1529.0,9.0,13.0,24.0,0.0,757.0,308.0,0.0,8.0,2435.0,82465.0,288.0,117.0,10353.0,887.0,12.0,31.0,2332.0,673.0,69.0,0.0,0.0,186.0,0.0,47.0,0.0,0.0,9.0,910.0,6670.0,0.0,41.0,0.0,12.0,2141.0,3093.0,12320.0,110180.0,17.0,125932.0,509.0,64.0,0.0,0.0,412.0,20.0,4.0,0.0,1236.0,65.0
